category,name,original_name,unit,period,Month,value,has_data
Energy_Consumption,Total Thermal Consumption-Coal Gas (YB),Total Thermal Consumption-Coal Gas (YB),GJ,Apr,4,0.0,1
Energy_Consumption,Total Thermal Consumption-Coal Gas,Total Thermal Consumption-Coal Gas,GJ,Apr,4,69981.078,1
Energy_Consumption,Total Electrical Consumption (DV),Total Electrical Consumption (DV),GJ,Apr,4,7087.355,1
Energy_Consumption,Total Electrical Consumption (YB),Total Electrical Consumption (YB),GJ,Apr,4,0.0,1
Energy_Consumption,Total Electrical Consumption,Total Electrical Consumption,GJ,Apr,4,7087.355,1
Energy_Consumption,Total Renewable Energy (DV),Total Renewable Energy (DV),GJ,Apr,4,401.052,1
Energy_Consumption,Total Renewable Energy (YB),Total Renewable Energy (YB),GJ,Apr,4,0.0,1
Energy_Consumption,Total Renewable Energy,Total Renewable Energy,GJ,Apr,4,401.052,1
Energy_Consumption,"Total Energy Consumption-Coal, Biomass (DV)","Total Energy Consumption-Coal, Biomass (DV)",GJ,Apr,4,100857.757,1
Energy_Consumption,"Total Energy Consumption-Coal, Biomass (YB)","Total Energy Consumption-Coal, Biomass (YB)",GJ,Apr,4,0.0,1
Energy_Consumption,"Total Energy Consumption-Coal, Biomass","Total Energy Consumption-Coal, Biomass",GJ,Apr,4,100857.757,1
Energy_Consumption,Total Energy Consumption-Coal Gas (DV),Total Energy Consumption-Coal Gas (DV),GJ,Apr,4,77068.433,1
Energy_Consumption,Total Energy Consumption-Coal Gas (YB),Total Energy Consumption-Coal Gas (YB),GJ,Apr,4,0.0,1
Energy_Consumption,Total Energy Consumption-Coal Gas,Total Energy Consumption-Coal Gas,GJ,Apr,4,77068.433,1
Energy_Consumption,"Specific Energy Consumption-Coal, Biomass (DV)","Specific Energy Consumption-Coal, Biomass (DV)",GJ/ton,Apr,4,6.385,1
Energy_Consumption,"Specific Energy Consumption-Coal, Biomass (YB)","Specific Energy Consumption-Coal, Biomass (YB)",GJ/ton,Apr,4,376.946,0
Energy_Consumption,"Specific Energy Consumption-Coal, Biomass","Specific Energy Consumption-Coal, Biomass",GJ/ton,Apr,4,6.385,1
Energy_Consumption,Specific Energy Consumption-Coal Gas (DV),Specific Energy Consumption-Coal Gas (DV),GJ/ton,Apr,4,4.879,1
Energy_Consumption,Specific Energy Consumption-Coal Gas (YB),Specific Energy Consumption-Coal Gas (YB),GJ/ton,Apr,4,0.09,0
Energy_Consumption,Specific Energy Consumption-Coal Gas,Specific Energy Consumption-Coal Gas,GJ/ton,Apr,4,4.879,1
Energy_Consumption,Coal 5A (DV),Coal/ Than 5A (DV),Ton,May,5,2197.301,1
Energy_Consumption,Coal 4A.1 (DV),Coal/ Than 4A.1 (DV),Ton,May,5,774.19,1
Energy_Consumption,Coal import coal (DV),Coal/ Than import coal (DV) (than nhập khẩu),Ton,May,5,0.0,1
Energy_Consumption,Coal 5A under screen DV,Than cám qua sàng / Than 5A under screen DV,Ton,May,5,204.699,1
Energy_Consumption,Coal 5A (YB),Coal/ Than 5A (YB),Ton,May,5,0.0,0
Energy_Consumption,Coal 4A.1 (YB),Coal/ Than 4A.1 (YB),Ton,May,5,0.0,0
Energy_Consumption,Coal import coal (YB),Coal/ Than import coal (YB) (than nhập khẩu),Ton,May,5,0.0,0
Energy_Consumption,Coal 5A under screen YB,Than cám qua sàng / Than 5A under screen YB,Ton,May,5,0.0,0
Energy_Consumption,Coal 5A (DV+YB),Coal/ Than 5A (DV+YB),Ton,May,5,2197.301,1
Energy_Consumption,Coal 4A.1 (DV+YB),Coal/ Than 4A.1 (DV+YB),Ton,May,5,774.19,1
Energy_Consumption,Coal import coal (DV+YB),Coal/ Than import coal (DV+YB),Ton,May,5,0.0,1
Energy_Consumption,Coal  5A under screen  (DV+YB),Coal/ Than  5A under screen  (DV+YB),Ton,May,5,204.699,1
Energy_Consumption,Total Coal DV,Total Coal DV,Ton,May,5,3176.19,1
Energy_Consumption,Total Coal YB,Total Coal YB,Ton,May,5,0.0,1
Energy_Consumption,Total Coal,Total Coal,Ton,May,5,3176.19,1
Energy_Consumption,Coal heating value 5A,Coal heating value 5A (Nhiệt trị theo báo cáo gửi ban NL),cal/g,May,5,7350.0,1
Energy_Consumption,Coal heating value 4A.1,Coal heating value 4A.1 (lấy theo nhiệt trị của ban NL),cal/g,May,5,5780.0,1
Energy_Consumption,Coal heating value import coal,Coal heating value import coal (Nhiệt trị theo ban NL),cal/g,May,5,5520.0,1
Energy_Consumption,Coal heating value5A under screen,Coal heating value5A under screen  (Nhiệt trị theo ban NL),cal/g,May,5,6810.0,1
Energy_Consumption,Coal Heating Value average,Coal Heating Value average,cal/g,May,5,6932.514,1
Energy_Consumption,Coal Gas (DV),Coal Gas (DV) (Nhiệt trị theo phiếu kiểm tra),Mcal,May,5,15879436.249,1
Energy_Consumption,Coal Gas (YB),Coal Gas (YB) (Nhiệt trị theo phiếu kiểm tra),Mcal,May,5,0.0,0
Energy_Consumption,Total Coal Gas,Total Coal Gas,Mcal,May,5,15879436.249,1
Energy_Consumption,Lignite,Lignite/ Than non,Ton,May,5,0.0,0
Energy_Consumption,Natural Gas,Natural Gas/ Khí gas tự nhiên,Ton,May,5,0.0,0
Energy_Consumption,Co-generation (Heat),Co-generation (Heat)/ Đồng phát nhiệt điện,Ton,May,5,0.0,0
Energy_Consumption,LPG for Process used (Station),LPG for Process used (Station)/ LPG dùng cho trạm (dùng cho lò nung),Ton,May,5,0.0,0
Energy_Consumption,Heavy fuel oil / Bunker oil,Heavy fuel oil / Bunker oil/ Dầu nặng hoặc dàu chạy tàu,Ton,May,5,0.0,0
Energy_Consumption,Diesel oil (Mobile),Diesel oil (Mobile) Dầu xe,Litre,May,5,27582.0,1
Energy_Consumption,Gasoline,Gasoline (xăng bơm chữa cháy),Litre,May,5,0.0,1
Energy_Consumption,Steam,Steam/ Hơi nước,Ton,May,5,0.0,0
Energy_Consumption,Solid Biomass (DV),Solid Biomass (DV) (Củi+rác đốt là cây…+ Gỗ băm),Ton,May,5,27.452,1
Energy_Consumption,Solid Biomass (YB),Solid Biomass (YB) (Củi+rác đốt),Ton,May,5,0.0,1
Energy_Consumption,Total Solid Biomass,Total Solid Biomass,Ton,May,5,27.452,1
Energy_Consumption,Solid Biomass heating Value,Solid Biomass heating Value (Nhiệt trị),cal/g,May,5,3000.0,1
Energy_Consumption,Electricity,Electricity/ Điện (DV),MWh,May,5,2088.979,1
Energy_Consumption,Electricity,Electricity/ Điện (YB),MWh,May,5,0.0,1
Energy_Consumption,Total Electricity,Total Electricity,MWh,May,5,2088.979,1
Energy_Consumption,Co-generation (Power),Co-generation (Power)/ Năng lượng đồng phát nhiệt điện,MWh,May,5,0.0,0
Energy_Consumption,Solar Cell (Renewable Energy),Solar Cell (Renewable Energy)/ Năng lượng mặt trời,MWh,May,5,0.0,0
Energy_Consumption,"Total Thermal Consumption-Coal, Biomass (DV)","Total Thermal Consumption-Coal, Biomass (DV)",GJ,May,5,93520.732,1
Energy_Consumption,"Total Thermal Consumption-Coal, Biomass (YB)","Total Thermal Consumption-Coal, Biomass (YB)",GJ,May,5,0.0,1
Energy_Consumption,"Total Thermal Consumption-Coal, Biomass","Total Thermal Consumption-Coal, Biomass",GJ,May,5,93520.732,1
Energy_Consumption,Total Thermal Consumption-Coal Gas (DV),Total Thermal Consumption-Coal Gas (DV),GJ,May,5,67475.857,1
Energy_Consumption,Total Thermal Consumption-Coal Gas (YB),Total Thermal Consumption-Coal Gas (YB),GJ,May,5,0.0,1
Energy_Consumption,Total Thermal Consumption-Coal Gas,Total Thermal Consumption-Coal Gas,GJ,May,5,67475.857,1
Energy_Consumption,Total Electrical Consumption (DV),Total Electrical Consumption (DV),GJ,May,5,7520.325,1
Energy_Consumption,Total Electrical Consumption (YB),Total Electrical Consumption (YB),GJ,May,5,0.0,1
Energy_Consumption,Total Electrical Consumption,Total Electrical Consumption,GJ,May,5,7520.325,1
Energy_Consumption,Total Renewable Energy (DV),Total Renewable Energy (DV),GJ,May,5,344.742,1
Energy_Consumption,Total Renewable Energy (YB),Total Renewable Energy (YB),GJ,May,5,0.0,1
Energy_Consumption,Total Renewable Energy,Total Renewable Energy,GJ,May,5,344.742,1
Energy_Consumption,"Total Energy Consumption-Coal, Biomass (DV)","Total Energy Consumption-Coal, Biomass (DV)",GJ,May,5,101041.057,1
Energy_Consumption,"Total Energy Consumption-Coal, Biomass (YB)","Total Energy Consumption-Coal, Biomass (YB)",GJ,May,5,0.0,1
Energy_Consumption,"Total Energy Consumption-Coal, Biomass","Total Energy Consumption-Coal, Biomass",GJ,May,5,101041.057,1
Energy_Consumption,Total Energy Consumption-Coal Gas (DV),Total Energy Consumption-Coal Gas (DV),GJ,May,5,74996.182,1
Energy_Consumption,Total Energy Consumption-Coal Gas (YB),Total Energy Consumption-Coal Gas (YB),GJ,May,5,0.0,1
Energy_Consumption,Total Energy Consumption-Coal Gas,Total Energy Consumption-Coal Gas,GJ,May,5,74996.182,1
Energy_Consumption,"Specific Energy Consumption-Coal, Biomass (DV)","Specific Energy Consumption-Coal, Biomass (DV)",GJ/ton,May,5,6.279,1
Energy_Consumption,"Specific Energy Consumption-Coal, Biomass (YB)","Specific Energy Consumption-Coal, Biomass (YB)",GJ/ton,May,5,376.946,0
Energy_Consumption,"Specific Energy Consumption-Coal, Biomass","Specific Energy Consumption-Coal, Biomass",GJ/ton,May,5,6.279,1
Energy_Consumption,Specific Energy Consumption-Coal Gas (DV),Specific Energy Consumption-Coal Gas (DV),GJ/ton,May,5,4.661,1
Energy_Consumption,Specific Energy Consumption-Coal Gas (YB),Specific Energy Consumption-Coal Gas (YB),GJ/ton,May,5,0.09,0
Energy_Consumption,Specific Energy Consumption-Coal Gas,Specific Energy Consumption-Coal Gas,GJ/ton,May,5,4.661,1
Energy_Consumption,Coal 5A (DV),Coal/ Than 5A (DV),Ton,Jun,6,2170.99,1
Energy_Consumption,Coal 4A.1 (DV),Coal/ Than 4A.1 (DV),Ton,Jun,6,319.418,1
Energy_Consumption,Coal import coal (DV),Coal/ Than import coal (DV) (than nhập khẩu),Ton,Jun,6,434.63,1
Energy_Consumption,Coal 5A under screen DV,Than cám qua sàng / Than 5A under screen DV,Ton,Jun,6,201.01,1
Energy_Consumption,Coal 5A (YB),Coal/ Than 5A (YB),Ton,Jun,6,0.0,0
Energy_Consumption,Coal 4A.1 (YB),Coal/ Than 4A.1 (YB),Ton,Jun,6,0.0,0
Energy_Consumption,Coal import coal (YB),Coal/ Than import coal (YB) (than nhập khẩu),Ton,Jun,6,0.0,0
Energy_Consumption,Coal 5A under screen YB,Than cám qua sàng / Than 5A under screen YB,Ton,Jun,6,0.0,0
Energy_Consumption,Coal 5A (DV+YB),Coal/ Than 5A (DV+YB),Ton,Jun,6,2170.99,1
Energy_Consumption,Coal 4A.1 (DV+YB),Coal/ Than 4A.1 (DV+YB),Ton,Jun,6,319.418,1
Energy_Consumption,Coal import coal (DV+YB),Coal/ Than import coal (DV+YB),Ton,Jun,6,434.63,1
Energy_Consumption,Coal  5A under screen  (DV+YB),Coal/ Than  5A under screen  (DV+YB),Ton,Jun,6,201.01,1
Energy_Consumption,Total Coal DV,Total Coal DV,Ton,Jun,6,3126.048,1
Energy_Consumption,Total Coal YB,Total Coal YB,Ton,Jun,6,0.0,1
Energy_Consumption,Total Coal,Total Coal,Ton,Jun,6,3126.048,1
Energy_Consumption,Coal heating value 5A,Coal heating value 5A (Nhiệt trị theo báo cáo gửi ban NL),cal/g,Jun,6,7350.0,1
Energy_Consumption,Coal heating value 4A.1,Coal heating value 4A.1 (lấy theo nhiệt trị của ban NL),cal/g,Jun,6,5780.0,1
Energy_Consumption,Coal heating value import coal,Coal heating value import coal (Nhiệt trị theo ban NL),cal/g,Jun,6,5520.0,1
Energy_Consumption,Coal heating value5A under screen,Coal heating value5A under screen  (Nhiệt trị theo ban NL),cal/g,Jun,6,6810.0,1
Energy_Consumption,Coal Heating Value average,Coal Heating Value average,cal/g,Jun,6,6900.421,1
Energy_Consumption,Coal Gas (DV),Coal Gas (DV) (Nhiệt trị theo phiếu kiểm tra),Mcal,Jun,6,16129496.023,1
Energy_Consumption,Coal Gas (YB),Coal Gas (YB) (Nhiệt trị theo phiếu kiểm tra),Mcal,Jun,6,0.0,0
Energy_Consumption,Total Coal Gas,Total Coal Gas,Mcal,Jun,6,16129496.023,1
Energy_Consumption,Lignite,Lignite/ Than non,Ton,Jun,6,0.0,0
Energy_Consumption,Natural Gas,Natural Gas/ Khí gas tự nhiên,Ton,Jun,6,0.0,0
Energy_Consumption,Co-generation (Heat),Co-generation (Heat)/ Đồng phát nhiệt điện,Ton,Jun,6,0.0,0
Energy_Consumption,LPG for Process used (Station),LPG for Process used (Station)/ LPG dùng cho trạm (dùng cho lò nung),Ton,Jun,6,0.0,0
Energy_Consumption,Heavy fuel oil / Bunker oil,Heavy fuel oil / Bunker oil/ Dầu nặng hoặc dàu chạy tàu,Ton,Jun,6,0.0,0
Energy_Consumption,Diesel oil (Mobile),Diesel oil (Mobile) Dầu xe,Litre,Jun,6,25780.0,1
Energy_Consumption,Gasoline,Gasoline (xăng bơm chữa cháy),Litre,Jun,6,0.0,1
Energy_Consumption,Steam,Steam/ Hơi nước,Ton,Jun,6,0.0,0
Energy_Consumption,Solid Biomass (DV),Solid Biomass (DV) (Củi+rác đốt là cây…+ Gỗ băm),Ton,Jun,6,222.986,1
Energy_Consumption,Solid Biomass (YB),Solid Biomass (YB) (Củi+rác đốt),Ton,Jun,6,0.0,1
Energy_Consumption,Total Solid Biomass,Total Solid Biomass,Ton,Jun,6,222.986,1
Energy_Consumption,Solid Biomass heating Value,Solid Biomass heating Value (Nhiệt trị),cal/g,Jun,6,3000.0,1
Energy_Consumption,Electricity,Electricity/ Điện (DV),MWh,Jun,6,2154.046,1
Energy_Consumption,Electricity,Electricity/ Điện (YB),MWh,Jun,6,0.0,1
Energy_Consumption,Total Electricity,Total Electricity,MWh,Jun,6,2154.046,1
Energy_Consumption,Co-generation (Power),Co-generation (Power)/ Năng lượng đồng phát nhiệt điện,MWh,Jun,6,0.0,0
Energy_Consumption,Solar Cell (Renewable Energy),Solar Cell (Renewable Energy)/ Năng lượng mặt trời,MWh,Jun,6,0.0,0
Energy_Consumption,"Total Thermal Consumption-Coal, Biomass (DV)","Total Thermal Consumption-Coal, Biomass (DV)",GJ,Jun,6,94035.574,1
Energy_Consumption,"Total Thermal Consumption-Coal, Biomass (YB)","Total Thermal Consumption-Coal, Biomass (YB)",GJ,Jun,6,0.0,1
Energy_Consumption,"Total Thermal Consumption-Coal, Biomass","Total Thermal Consumption-Coal, Biomass",GJ,Jun,6,94035.574,1
Energy_Consumption,Total Thermal Consumption-Coal Gas (DV),Total Thermal Consumption-Coal Gas (DV),GJ,Jun,6,68456.978,1
Energy_Consumption,Total Thermal Consumption-Coal Gas (YB),Total Thermal Consumption-Coal Gas (YB),GJ,Jun,6,0.0,1
Energy_Consumption,Total Thermal Consumption-Coal Gas,Total Thermal Consumption-Coal Gas,GJ,Jun,6,68456.978,1
Energy_Consumption,Total Electrical Consumption (DV),Total Electrical Consumption (DV),GJ,Jun,6,7754.567,1
Energy_Consumption,Total Electrical Consumption (YB),Total Electrical Consumption (YB),GJ,Jun,6,0.0,1
Energy_Consumption,Total Electrical Consumption,Total Electrical Consumption,GJ,Jun,6,7754.567,1
Energy_Consumption,Total Renewable Energy (DV),Total Renewable Energy (DV),GJ,Jun,6,2800.258,1
Energy_Consumption,Total Renewable Energy (YB),Total Renewable Energy (YB),GJ,Jun,6,0.0,1
Energy_Consumption,Total Renewable Energy,Total Renewable Energy,GJ,Jun,6,2800.258,1
Energy_Consumption,"Total Energy Consumption-Coal, Biomass (DV)","Total Energy Consumption-Coal, Biomass (DV)",GJ,Jun,6,101790.141,1
Energy_Consumption,"Total Energy Consumption-Coal, Biomass (YB)","Total Energy Consumption-Coal, Biomass (YB)",GJ,Jun,6,0.0,1
Energy_Consumption,"Total Energy Consumption-Coal, Biomass","Total Energy Consumption-Coal, Biomass",GJ,Jun,6,101790.141,1
Energy_Consumption,Total Energy Consumption-Coal Gas (DV),Total Energy Consumption-Coal Gas (DV),GJ,Jun,6,76211.545,1
Energy_Consumption,Total Energy Consumption-Coal Gas (YB),Total Energy Consumption-Coal Gas (YB),GJ,Jun,6,0.0,1
Energy_Consumption,Total Energy Consumption-Coal Gas,Total Energy Consumption-Coal Gas,GJ,Jun,6,76211.545,1
Energy_Consumption,"Specific Energy Consumption-Coal, Biomass (DV)","Specific Energy Consumption-Coal, Biomass (DV)",GJ/ton,Jun,6,6.204,1
Energy_Consumption,"Specific Energy Consumption-Coal, Biomass (YB)","Specific Energy Consumption-Coal, Biomass (YB)",GJ/ton,Jun,6,376.946,0
Energy_Consumption,"Specific Energy Consumption-Coal, Biomass","Specific Energy Consumption-Coal, Biomass",GJ/ton,Jun,6,6.204,1
Energy_Consumption,Specific Energy Consumption-Coal Gas (DV),Specific Energy Consumption-Coal Gas (DV),GJ/ton,Jun,6,4.645,1
Energy_Consumption,Specific Energy Consumption-Coal Gas (YB),Specific Energy Consumption-Coal Gas (YB),GJ/ton,Jun,6,0.09,0
Energy_Consumption,Specific Energy Consumption-Coal Gas,Specific Energy Consumption-Coal Gas,GJ/ton,Jun,6,4.645,1
Energy_Consumption,Coal 5A (DV),Coal/ Than 5A (DV),Ton,Jul,7,2442.916,1
Energy_Consumption,Coal 4A.1 (DV),Coal/ Than 4A.1 (DV),Ton,Jul,7,508.88,1
Energy_Consumption,Coal import coal (DV),Coal/ Than import coal (DV) (than nhập khẩu),Ton,Jul,7,375.27,1
Energy_Consumption,Coal 5A under screen DV,Than cám qua sàng / Than 5A under screen DV,Ton,Jul,7,188.848,1
Energy_Consumption,Coal 5A (YB),Coal/ Than 5A (YB),Ton,Jul,7,0.0,0
Energy_Consumption,Coal 4A.1 (YB),Coal/ Than 4A.1 (YB),Ton,Jul,7,0.0,0
Energy_Consumption,Coal import coal (YB),Coal/ Than import coal (YB) (than nhập khẩu),Ton,Jul,7,0.0,0
Energy_Consumption,Coal 5A under screen YB,Than cám qua sàng / Than 5A under screen YB,Ton,Jul,7,0.0,0
Energy_Consumption,Coal 5A (DV+YB),Coal/ Than 5A (DV+YB),Ton,Jul,7,2442.916,1
Energy_Consumption,Coal 4A.1 (DV+YB),Coal/ Than 4A.1 (DV+YB),Ton,Jul,7,508.88,1
Energy_Consumption,Coal import coal (DV+YB),Coal/ Than import coal (DV+YB),Ton,Jul,7,375.27,1
Energy_Consumption,Coal  5A under screen  (DV+YB),Coal/ Than  5A under screen  (DV+YB),Ton,Jul,7,188.848,1
Energy_Consumption,Total Coal DV,Total Coal DV,Ton,Jul,7,3515.914,1
Energy_Consumption,Total Coal YB,Total Coal YB,Ton,Jul,7,0.0,1
Energy_Consumption,Total Coal,Total Coal,Ton,Jul,7,3515.914,1
Energy_Consumption,Coal heating value 5A,Coal heating value 5A (Nhiệt trị theo báo cáo gửi ban NL),cal/g,Jul,7,7350.0,1
Energy_Consumption,Coal heating value 4A.1,Coal heating value 4A.1 (lấy theo nhiệt trị của ban NL),cal/g,Jul,7,5780.0,1
Energy_Consumption,Coal heating value import coal,Coal heating value import coal (Nhiệt trị theo ban NL),cal/g,Jul,7,5520.0,1
Energy_Consumption,Coal heating value5A under screen,Coal heating value5A under screen  (Nhiệt trị theo ban NL),cal/g,Jul,7,6810.0,1
Energy_Consumption,Coal Heating Value average,Coal Heating Value average,cal/g,Jul,7,6898.435,1
Energy_Consumption,Coal Gas (DV),Coal Gas (DV) (Nhiệt trị theo phiếu kiểm tra),Mcal,Jul,7,18191175.304,1
Energy_Consumption,Coal Gas (YB),Coal Gas (YB) (Nhiệt trị theo phiếu kiểm tra),Mcal,Jul,7,0.0,0
Energy_Consumption,Total Coal Gas,Total Coal Gas,Mcal,Jul,7,18191175.304,1
Energy_Consumption,Lignite,Lignite/ Than non,Ton,Jul,7,0.0,0
Energy_Consumption,Natural Gas,Natural Gas/ Khí gas tự nhiên,Ton,Jul,7,0.0,0
Energy_Consumption,Co-generation (Heat),Co-generation (Heat)/ Đồng phát nhiệt điện,Ton,Jul,7,0.0,0
Energy_Consumption,LPG for Process used (Station),LPG for Process used (Station)/ LPG dùng cho trạm (dùng cho lò nung),Ton,Jul,7,0.0,0
Energy_Consumption,Heavy fuel oil / Bunker oil,Heavy fuel oil / Bunker oil/ Dầu nặng hoặc dàu chạy tàu,Ton,Jul,7,0.0,0
Energy_Consumption,Diesel oil (Mobile),Diesel oil (Mobile) Dầu xe,Litre,Jul,7,27627.0,1
Energy_Consumption,Gasoline,Gasoline (xăng bơm chữa cháy),Litre,Jul,7,0.0,1
Energy_Consumption,Steam,Steam/ Hơi nước,Ton,Jul,7,0.0,0
Energy_Consumption,Solid Biomass (DV),Solid Biomass (DV) (Củi+rác đốt là cây…+ Gỗ băm),Ton,Jul,7,345.63,1
Energy_Consumption,Solid Biomass (YB),Solid Biomass (YB) (Củi+rác đốt),Ton,Jul,7,0.0,1
Energy_Consumption,Total Solid Biomass,Total Solid Biomass,Ton,Jul,7,345.63,1
Energy_Consumption,Solid Biomass heating Value,Solid Biomass heating Value (Nhiệt trị),cal/g,Jul,7,3000.0,1
Energy_Consumption,Electricity,Electricity/ Điện (DV),MWh,Jul,7,2334.834,1
Energy_Consumption,Electricity,Electricity/ Điện (YB),MWh,Jul,7,0.0,1
Energy_Consumption,Total Electricity,Total Electricity,MWh,Jul,7,2334.834,1
Energy_Consumption,Co-generation (Power),Co-generation (Power)/ Năng lượng đồng phát nhiệt điện,MWh,Jul,7,0.0,0
Energy_Consumption,Solar Cell (Renewable Energy),Solar Cell (Renewable Energy)/ Năng lượng mặt trời,MWh,Jul,7,0.0,0
Energy_Consumption,"Total Thermal Consumption-Coal, Biomass (DV)","Total Thermal Consumption-Coal, Biomass (DV)",GJ,Jul,7,106947.955,1
Energy_Consumption,"Total Thermal Consumption-Coal, Biomass (YB)","Total Thermal Consumption-Coal, Biomass (YB)",GJ,Jul,7,0.0,1
Energy_Consumption,"Total Thermal Consumption-Coal, Biomass","Total Thermal Consumption-Coal, Biomass",GJ,Jul,7,106947.955,1
Energy_Consumption,Total Thermal Consumption-Coal Gas (DV),Total Thermal Consumption-Coal Gas (DV),GJ,Jul,7,77227.275,1
Energy_Consumption,Total Thermal Consumption-Coal Gas (YB),Total Thermal Consumption-Coal Gas (YB),GJ,Jul,7,0.0,1
Energy_Consumption,Total Thermal Consumption-Coal Gas,Total Thermal Consumption-Coal Gas,GJ,Jul,7,77227.275,1
Energy_Consumption,Total Electrical Consumption (DV),Total Electrical Consumption (DV),GJ,Jul,7,8405.401,1
Energy_Consumption,Total Electrical Consumption (YB),Total Electrical Consumption (YB),GJ,Jul,7,0.0,1
Energy_Consumption,Total Electrical Consumption,Total Electrical Consumption,GJ,Jul,7,8405.401,1
Energy_Consumption,Total Renewable Energy (DV),Total Renewable Energy (DV),GJ,Jul,7,4340.422,1
Energy_Consumption,Total Renewable Energy (YB),Total Renewable Energy (YB),GJ,Jul,7,0.0,1
Energy_Consumption,Total Renewable Energy,Total Renewable Energy,GJ,Jul,7,4340.422,1
Energy_Consumption,"Total Energy Consumption-Coal, Biomass (DV)","Total Energy Consumption-Coal, Biomass (DV)",GJ,Jul,7,115353.356,1
Energy_Consumption,"Total Energy Consumption-Coal, Biomass (YB)","Total Energy Consumption-Coal, Biomass (YB)",GJ,Jul,7,0.0,1
Energy_Consumption,"Total Energy Consumption-Coal, Biomass","Total Energy Consumption-Coal, Biomass",GJ,Jul,7,115353.356,1
Energy_Consumption,Total Energy Consumption-Coal Gas (DV),Total Energy Consumption-Coal Gas (DV),GJ,Jul,7,85632.676,1
Energy_Consumption,Total Energy Consumption-Coal Gas (YB),Total Energy Consumption-Coal Gas (YB),GJ,Jul,7,0.0,1
Energy_Consumption,Total Energy Consumption-Coal Gas,Total Energy Consumption-Coal Gas,GJ,Jul,7,85632.676,1
Energy_Consumption,"Specific Energy Consumption-Coal, Biomass (DV)","Specific Energy Consumption-Coal, Biomass (DV)",GJ/ton,Jul,7,6.251,1
Energy_Consumption,"Specific Energy Consumption-Coal, Biomass (YB)","Specific Energy Consumption-Coal, Biomass (YB)",GJ/ton,Jul,7,376.946,0
Energy_Consumption,"Specific Energy Consumption-Coal, Biomass","Specific Energy Consumption-Coal, Biomass",GJ/ton,Jul,7,6.251,1
Energy_Consumption,Specific Energy Consumption-Coal Gas (DV),Specific Energy Consumption-Coal Gas (DV),GJ/ton,Jul,7,4.64,1
Energy_Consumption,Specific Energy Consumption-Coal Gas (YB),Specific Energy Consumption-Coal Gas (YB),GJ/ton,Jul,7,0.09,0
Energy_Consumption,Specific Energy Consumption-Coal Gas,Specific Energy Consumption-Coal Gas,GJ/ton,Jul,7,4.64,1
Energy_Consumption,Coal 5A (DV),Coal/ Than 5A (DV),Ton,Aug,8,2148.882,1
Energy_Consumption,Coal 4A.1 (DV),Coal/ Than 4A.1 (DV),Ton,Aug,8,630.609,1
Energy_Consumption,Coal import coal (DV),Coal/ Than import coal (DV) (than nhập khẩu),Ton,Aug,8,77.21,1
Energy_Consumption,Coal 5A under screen DV,Than cám qua sàng / Than 5A under screen DV,Ton,Aug,8,204.034,1
Energy_Consumption,Coal 5A (YB),Coal/ Than 5A (YB),Ton,Aug,8,0.0,0
Energy_Consumption,Coal 4A.1 (YB),Coal/ Than 4A.1 (YB),Ton,Aug,8,0.0,0
Energy_Consumption,Coal import coal (YB),Coal/ Than import coal (YB) (than nhập khẩu),Ton,Aug,8,0.0,0
Energy_Consumption,Coal 5A under screen YB,Than cám qua sàng / Than 5A under screen YB,Ton,Aug,8,0.0,0
Energy_Consumption,Coal 5A (DV+YB),Coal/ Than 5A (DV+YB),Ton,Aug,8,2148.882,1
Energy_Consumption,Coal 4A.1 (DV+YB),Coal/ Than 4A.1 (DV+YB),Ton,Aug,8,630.609,1
Energy_Consumption,Coal import coal (DV+YB),Coal/ Than import coal (DV+YB),Ton,Aug,8,77.21,1
Energy_Consumption,Coal  5A under screen  (DV+YB),Coal/ Than  5A under screen  (DV+YB),Ton,Aug,8,204.034,1
Energy_Consumption,Total Coal DV,Total Coal DV,Ton,Aug,8,3060.735,1
Energy_Consumption,Total Coal YB,Total Coal YB,Ton,Aug,8,0.0,1
Energy_Consumption,Total Coal,Total Coal,Ton,Aug,8,3060.735,1
Energy_Consumption,Coal heating value 5A,Coal heating value 5A (Nhiệt trị theo báo cáo gửi ban NL),cal/g,Aug,8,7350.0,1
Energy_Consumption,Coal heating value 4A.1,Coal heating value 4A.1 (lấy theo nhiệt trị của ban NL),cal/g,Aug,8,5780.0,1
Energy_Consumption,Coal heating value import coal,Coal heating value import coal (Nhiệt trị theo ban NL),cal/g,Aug,8,5520.0,1
Energy_Consumption,Coal heating value5A under screen,Coal heating value5A under screen  (Nhiệt trị theo ban NL),cal/g,Aug,8,6810.0,1
Energy_Consumption,Coal Heating Value average,Coal Heating Value average,cal/g,Aug,8,6944.369,1
Energy_Consumption,Coal Gas (DV),Coal Gas (DV) (Nhiệt trị theo phiếu kiểm tra),Mcal,Aug,8,16165638.821,1
Energy_Consumption,Coal Gas (YB),Coal Gas (YB) (Nhiệt trị theo phiếu kiểm tra),Mcal,Aug,8,0.0,0
Energy_Consumption,Total Coal Gas,Total Coal Gas,Mcal,Aug,8,16165638.821,1
Energy_Consumption,Lignite,Lignite/ Than non,Ton,Aug,8,0.0,0
Energy_Consumption,Natural Gas,Natural Gas/ Khí gas tự nhiên,Ton,Aug,8,0.0,0
Energy_Consumption,Co-generation (Heat),Co-generation (Heat)/ Đồng phát nhiệt điện,Ton,Aug,8,0.0,0
